Id,Start,Name,Impact,Currency
0b3977b7-ebbe-43c5-b7e8-87937821fbdf,07/12/2022 21:00:00,REINZ House Price Index (MoM),MEDIUM,NZD
2c1c1c5f-bebb-4be6-9d26-37c21ab5f406,07/12/2022 22:45:00,Food Price Index (MoM),LOW,NZD
2f6c62be-f51e-4979-b95a-0a6b3748bb53,07/13/2022 02:00:00,RBNZ Interest Rate Decision,HIGH,NZD
b6e72937-96d2-4790-a386-6e1315cfb378,07/13/2022 02:00:00,RBNZ Monetary Policy Statement,HIGH,NZD
0da3bd9d-a6fe-409f-b101-0b2f340b5027,07/13/2022 06:00:00,Consumer Price Index (MoM),LOW,EUR
02db2496-e365-4e0b-94df-11c280024cf4,07/13/2022 06:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
6aea38f2-78c6-4928-a015-cd8366f7a769,07/13/2022 06:00:00,Consumer Price Index (YoY),LOW,EUR
709bb6b6-416d-4cf1-9b10-f629cdf39e4e,07/13/2022 06:00:00,Harmonized Index of Consumer Prices (MoM),LOW,EUR
dab86e27-85d3-4eeb-b41b-086988db362f,07/13/2022 06:00:00,Industrial Production (YoY),LOW,GBP
e7f6ceda-8ad0-48cf-8a93-3999266ec4a0,07/13/2022 06:00:00,Goods Trade Balance,LOW,GBP
d0dfd7e6-0647-432a-98fc-436634228e57,07/13/2022 06:00:00,Gross Domestic Product (MoM),MEDIUM,GBP
810acdf7-4ad7-460e-b2f2-519a870a5805,07/13/2022 06:00:00,Manufacturing Production (YoY),MEDIUM,GBP
d83f7486-bcf6-496e-97f3-727cd9e663bc,07/13/2022 06:00:00,Manufacturing Production (MoM),MEDIUM,GBP
713d8dfa-8f3e-427b-a17e-9a12e5f07405,07/13/2022 06:00:00,Total Trade Balance,LOW,GBP
9f603cd8-3684-4b61-b86a-a6e2858513ad,07/13/2022 06:00:00,Index of Services (3M/3M),LOW,GBP
ae986d8c-0454-4a5c-a471-f92e7a02d621,07/13/2022 06:00:00,Industrial Production (MoM),MEDIUM,GBP
4dde73ee-a7db-464a-95e8-fa0f73da2212,07/13/2022 06:00:00,Trade Balance; non-EU,LOW,GBP
e1288838-0c56-4a27-a48c-34693992fd15,07/13/2022 06:35:00,Trade Balance CNY,LOW,CNY
72f987ac-5503-4e48-b98d-4b4f9ae78727,07/13/2022 06:35:00,Exports (YoY),MEDIUM,CNY
0c703373-9f75-40e8-a9a4-541c9c34322e,07/13/2022 06:35:00,Imports (YoY) CNY,LOW,CNY
9732975e-6fc2-4c8b-b3a0-882de3396371,07/13/2022 06:35:00,Imports (YoY),MEDIUM,CNY
a548b92d-b1da-401b-9760-96369d139f91,07/13/2022 06:35:00,Exports (YoY) CNY,LOW,CNY
aed02360-fe5a-4330-a332-abf5d76d45b6,07/13/2022 06:35:00,Trade Balance USD,MEDIUM,CNY
042d0007-2e25-422a-ada2-9da370121f08,07/13/2022 09:30:00,30-y Bond Auction,LOW,EUR
a9d4127c-b611-42f1-a855-a3dd2cc5a429,07/13/2022 11:00:00,MBA Mortgage Applications,LOW,USD
da5562d4-3277-4429-a0fc-c97d4603710f,07/13/2022 11:00:00,NIESR GDP Estimate (3M),MEDIUM,GBP
98db6627-a76a-4e1c-8161-08249ca39edc,07/13/2022 12:30:00,Consumer Price Index (YoY),MEDIUM,USD
2617bf90-9297-465c-81fb-390ec9006050,07/13/2022 12:30:00,Consumer Price Index (MoM),MEDIUM,USD
60a36a5a-7c03-41cb-bcc6-829c3996221b,07/13/2022 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
646ad78f-a4f1-4a03-85b8-beb2525a39ed,07/13/2022 12:30:00,Consumer Price Index Core s.a,MEDIUM,USD
64437a80-946e-4546-86d1-db9052494f68,07/13/2022 12:30:00,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
997c42df-0774-45c1-a198-ee3f21bdca46,07/13/2022 12:30:00,Consumer Price Index n.s.a (MoM),LOW,USD
16a28b55-8f09-450e-89c6-15a73e5a6eed,07/13/2022 14:00:00,BoC Monetary Policy Statement,HIGH,CAD
298212c8-2948-4bad-b07f-d2e19b508f47,07/13/2022 14:00:00,BoC Interest Rate Decision,HIGH,CAD
c985d94f-7510-403a-96ed-e4ed1f3a71b2,07/13/2022 14:00:00,BoC Monetary Policy Report,HIGH,CAD
0097cda0-5d64-466d-9573-458c6739cde6,07/13/2022 14:30:00,EIA Crude Oil Stocks Change,LOW,USD
b9755633-ccb8-4a41-a556-adb826d544dc,07/13/2022 15:00:00,BoC Press Conference,HIGH,CAD
27b9578a-31c4-48a9-8670-13f83423137a,07/13/2022 17:00:00,30-Year Bond Auction,LOW,USD
0edf5931-1d36-4b22-b9c8-1d7dff5484bc,07/13/2022 18:00:00,Monthly Budget Statement,MEDIUM,USD
87a7b048-6c0d-4e50-8632-2bd99dabd7a7,07/13/2022 18:00:00,Fed's Beige Book,MEDIUM,USD
4c8a2ed9-3ff9-4218-ab4b-a541feba2759,07/13/2022 23:01:00,RICS Housing Price Balance,LOW,GBP
8dde62c9-04b2-4cbf-8688-1235a94afe6f,07/13/2022 23:50:00,Foreign Bond Investment,LOW,JPY
4eccd768-9d7c-4066-9fb5-b93b0f14b147,07/13/2022 23:50:00,Foreign Investment in Japan Stocks,LOW,JPY
d5519805-eecd-43e5-be40-5475b60057fe,07/14/2022 04:30:00,Capacity Utilization,LOW,JPY
3188ec34-1c40-4a91-bf71-54922d118a9f,07/14/2022 04:30:00,Industrial Production (MoM),LOW,JPY
6543936a-d066-4fce-8b84-8d2b978b90ab,07/14/2022 04:30:00,Industrial Production (YoY),MEDIUM,JPY
a33005f3-a16c-4894-b77b-3c40c305c569,07/14/2022 06:00:00,Wholesale Price Index (YoY),LOW,EUR
905ef613-7c56-4722-b9e2-5996c26a2ce4,07/14/2022 06:00:00,Wholesale Price Index (MoM),LOW,EUR
e82cfc22-d5d7-4420-bdfc-3c859e5badd5,07/14/2022 07:00:00,Current Account n.s.a.,LOW,EUR
c35d3f6c-4cc8-43b1-aa52-b7c34bca5c77,07/14/2022 08:30:00,BoE Credit Conditions Survey,LOW,GBP
8f5042fe-6ab0-4492-a18f-c68d20d95fc7,07/14/2022 12:30:00,Manufacturing Sales (MoM),LOW,CAD
c7ea1d24-7e6e-4ecc-829c-076d882a7f22,07/14/2022 12:30:00,Initial Jobless Claims 4-week average,MEDIUM,USD
6faa01c8-dd11-44f0-aa55-2f5f02e2d5c7,07/14/2022 12:30:00,Initial Jobless Claims,MEDIUM,USD
71fb491f-51e2-4436-8350-558120a86b46,07/14/2022 12:30:00,Continuing Jobless Claims,LOW,USD
7fbc56b1-23bd-4b49-82a3-6a085394d854,07/14/2022 12:30:00,Producer Price Index ex Food & Energy (YoY),MEDIUM,USD
43886180-93b5-4ce7-807f-6d37c7e24850,07/14/2022 12:30:00,Producer Price Index (MoM),LOW,USD
ec63dffa-6bd7-4703-9479-8801cb1cf4e5,07/14/2022 12:30:00,Producer Price Index (YoY),LOW,USD
2ad08a28-e846-4e8f-9c4d-eb452abbe564,07/14/2022 12:30:00,Producer Price Index ex Food & Energy (MoM),LOW,USD
e93af170-6223-4808-bebc-b76666930df1,07/14/2022 14:30:00,EIA Natural Gas Storage Change,LOW,USD
fa18a4c7-f1c7-4a42-bc68-fc9b93de3d1a,07/14/2022 15:00:00,Fed's Waller speech,MEDIUM,USD
bc6963e9-527f-473b-a1bd-5a637c42dfef,07/14/2022 15:30:00,4-Week Bill Auction,LOW,USD
95126718-9a0f-4e78-a57e-4e0ed3d3ca28,07/14/2022 22:30:00,Business NZ PMI,MEDIUM,NZD
e8191cae-82a5-40ee-a2ac-726b70496067,07/15/2022 01:30:00,"House Price Index ",LOW,CNY
7515d6e1-c708-4d99-a433-2b6a40bfa72c,07/15/2022 02:00:00,Gross Domestic Product (QoQ),HIGH,CNY
58c80dfb-c673-4eb7-bc45-78006edfa529,07/15/2022 02:00:00,Industrial Production (YoY),MEDIUM,CNY
9fb7e03d-d344-4aac-8e54-cbdc841fa00a,07/15/2022 02:00:00,Retail Sales (YoY),HIGH,CNY
db77c349-92d3-4395-8207-d80d0fcf4975,07/15/2022 02:00:00,Fixed Asset Investment (YTD) (YoY),LOW,CNY
6ae257a1-5e7d-4b50-ab4e-d851c941b4d8,07/15/2022 02:00:00,Gross Domestic Product (YoY),HIGH,CNY
0671dedd-c8e7-4f3f-826d-f670c8a9d0b4,07/15/2022 02:00:00,NBS Press Conference,MEDIUM,CNY
dd1d30b4-215c-458b-99ae-669280e7940c,07/15/2022 04:30:00,Tertiary Industry Index (MoM),LOW,JPY
f948b4cf-7cf2-4758-ad9d-7730f72d448c,07/15/2022 12:30:00,Canadian Portfolio Investment in Foreign Securities,LOW,CAD
712882f1-e741-4af1-9280-9da4774a9d38,07/15/2022 12:30:00,Wholesale Sales (MoM),LOW,CAD
8a045814-663b-4075-bdb7-b9a603f26ca5,07/15/2022 12:30:00,Foreign Portfolio Investment in Canadian Securities,LOW,CAD
09a779b5-4c26-45e3-b05c-149062fa5f6d,07/15/2022 12:30:00,NY Empire State Manufacturing Index,LOW,USD
6c94b0c8-7a85-4500-b108-2127185bcd11,07/15/2022 12:30:00,Import Price Index (YoY),LOW,USD
93a453a7-1999-4a63-859f-3c5e9c9ee238,07/15/2022 12:30:00,Export Price Index (MoM),LOW,USD
126f8ff7-21c2-462e-975b-436c7ce1e60f,07/15/2022 12:30:00,Retail Sales ex Autos (MoM),MEDIUM,USD
5468b353-d2cb-4bd1-bade-6ace178c3baf,07/15/2022 12:30:00,Retail Sales (MoM),HIGH,USD
41448f9e-2cdc-4d80-8df2-977b21511ab0,07/15/2022 12:30:00,Import Price Index (MoM),LOW,USD
60f3a13d-f02e-4c64-8618-dba2399ce636,07/15/2022 12:30:00,Retail Sales Control Group,HIGH,USD
6bad3ee7-0aab-413e-9635-f9e0a4f3bf72,07/15/2022 12:30:00,Export Price Index (YoY),LOW,USD
38a42941-3cdc-44e9-b794-5a073196088b,07/15/2022 13:15:00,Industrial Production (MoM),LOW,USD
1b47e0d1-6f4e-44e8-9d11-860da7352928,07/15/2022 13:15:00,Capacity Utilization,LOW,USD
2470da4b-cfbd-44b5-bc94-5451406a953b,07/15/2022 14:00:00,Michigan Consumer Sentiment Index,HIGH,USD
23a71090-1bf9-440c-8c99-6f0ff2aeb16b,07/15/2022 14:00:00,Business Inventories,LOW,USD
18d1e39e-b695-4f28-affa-f706ec4e1d82,07/15/2022 14:00:00,UoM 5-year Consumer Inflation Expectation,MEDIUM,USD
007a24cb-c7b7-43a0-a5e7-07fb940a1671,07/15/2022 16:07:29,Fed Index of Common Inflation Expectations,MEDIUM,USD
25dc2479-44f0-4439-a6b6-c30bcc43a13b,07/15/2022 17:00:00,Baker Hughes US Oil Rig Count,LOW,USD
21a42db7-f0e6-44e4-ab84-fea9d27ce46a,07/15/2022 19:30:00,CFTC JPY NC Net Positions,LOW,JPY
ccf222ac-688c-4b50-81ab-2f1798ee7f7f,07/15/2022 19:30:00,CFTC Gold NC Net Positions,LOW,USD
644c3992-52c4-4e69-a7bc-dba56cda8c48,07/15/2022 19:30:00,CFTC Oil NC Net Positions,LOW,USD
e0ed219e-4f24-440d-aa6e-f065170f3f4d,07/15/2022 19:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
42548a99-829a-4d14-99a3-2ff181616c17,07/15/2022 19:30:00,CFTC GBP NC Net Positions,LOW,GBP
43b9b161-344a-4ba8-97b4-6fdbf0b1f4e1,07/17/2022 15:00:00,Marine Day,NONE,JPY
b555d4fa-ec80-4f49-a04c-e339a9226104,07/17/2022 22:30:00,Business NZ PSI,LOW,NZD
aaade7dd-c24a-46b6-b4f2-267539d17295,07/17/2022 22:45:00,Consumer Price Index (YoY),HIGH,NZD
659b1c2c-3b0b-4bce-8af4-4e52bda2739a,07/17/2022 22:45:00,Consumer Price Index (QoQ),MEDIUM,NZD
65eba929-4871-4036-964f-20c6a333bdfe,07/17/2022 23:01:00,Rightmove House Price Index (YoY),LOW,GBP
8973b578-c651-47f8-aae6-fdd8d779bb8d,07/17/2022 23:01:00,Rightmove House Price Index (MoM),LOW,GBP
dd5b8af2-6ea0-4ce4-98dc-03aa8d39b362,07/18/2022 12:15:00,Housing Starts s.a (YoY),LOW,CAD
530aef5c-3355-4181-8188-e160a04979fa,07/18/2022 14:00:00,NAHB Housing Market Index,LOW,USD
2055d29d-f860-44cb-a4f7-42f6c786371e,07/18/2022 15:30:00,3-Month Bill Auction,LOW,USD
971e53c1-c1ed-4547-9a53-da2a32b29529,07/18/2022 15:30:00,6-Month Bill Auction,LOW,USD
035993d8-03b3-48de-8802-9a5f85668706,07/18/2022 20:00:00,Net Long-Term TIC Flows,LOW,USD
4779d1c7-fa74-47f6-b091-9f4a3c191612,07/18/2022 20:00:00,Total Net TIC Flows,LOW,USD
4aaeb9d5-11cc-405a-adb9-096fa147384f,07/19/2022 06:00:00,Average Earnings Excluding Bonus (3Mo/Yr),MEDIUM,GBP
eaf37836-9fe5-40fd-8f7e-702918976b5c,07/19/2022 06:00:00,Average Earnings Including Bonus (3Mo/Yr),MEDIUM,GBP
551b123b-582e-4199-8fdd-79cdcb5e1e59,07/19/2022 06:00:00,Employment Change,HIGH,GBP
d4c4941a-6763-413b-ac73-a9480d3acfa2,07/19/2022 06:00:00,Claimant Count Change,HIGH,GBP
452d1b58-c574-477e-915d-bc03280c8df4,07/19/2022 06:00:00,ILO Unemployment Rate (3M),HIGH,GBP
b8286826-7ead-4798-bcd4-dd89e0d1f455,07/19/2022 06:00:00,Claimant Count Rate,MEDIUM,GBP
efca3684-2d89-4497-b842-8edbf52080a7,07/19/2022 09:40:00,5-y Note Auction,LOW,EUR
67c4c12f-f875-493b-a88b-36b044b6b22d,07/19/2022 12:30:00,Housing Starts Change,LOW,USD
191d1333-3259-41ec-afbd-6249bb86f17f,07/19/2022 12:30:00,Building Permits Change,LOW,USD
6b35cdd9-1d98-49da-aa52-a68c6730509b,07/19/2022 12:30:00,Building Permits (MoM),MEDIUM,USD
cbb659a9-0829-4c79-b9e8-ea0ee9c141c9,07/19/2022 12:30:00,Housing Starts (MoM),MEDIUM,USD
520450bd-194c-4296-8cdd-a4d83d40ad99,07/19/2022 12:55:00,Redbook Index (YoY),LOW,USD
67cf6fe4-b253-4a16-b121-72514ae790d3,07/19/2022 15:00:00,GDT Price Index,LOW,NZD
227baebd-fa0d-410e-a618-8bb2daf35a9d,07/19/2022 20:30:00,API Weekly Crude Oil Stock,LOW,USD
8ea03168-0be7-433b-afab-ba54e1501d44,07/20/2022 01:10:00,PBoC Interest Rate Decision,HIGH,CNY
06169431-61f0-4ba7-b652-50e6c9d3f92f,07/20/2022 06:00:00,Producer Price Index (MoM),MEDIUM,EUR
e1287bad-0e89-4461-8631-7d65efc1381b,07/20/2022 06:00:00,Producer Price Index (YoY),LOW,EUR
e5afb1c1-0a3f-4807-b548-0cef8da0790a,07/20/2022 06:00:00,Producer Price Index - Output (MoM) n.s.a,LOW,GBP
0ec1faff-7ae9-4301-8294-31bfe35a2f1a,07/20/2022 06:00:00,Producer Price Index - Output (YoY) n.s.a,LOW,GBP
3658ca22-2f3b-465c-b865-411710882c36,07/20/2022 06:00:00,Consumer Price Index (MoM),MEDIUM,GBP
6cab2586-5106-42d3-b4da-4842b8ad2364,07/20/2022 06:00:00,Retail Price Index (YoY),MEDIUM,GBP
6d6ee881-153e-4455-9492-5a819bdb955d,07/20/2022 06:00:00,Core Consumer Price Index (YoY),MEDIUM,GBP
5457a721-d624-4aa3-833d-67ab906f6a77,07/20/2022 06:00:00,Producer Price Index - Input (MoM) n.s.a,LOW,GBP
9f564c53-d688-4068-ae11-9dfb27cfb7d7,07/20/2022 06:00:00,Retail Price Index (MoM),MEDIUM,GBP
072845eb-00e4-481f-93a1-a2996e500e15,07/20/2022 06:00:00,"PPI Core Output (YoY) n.s.a ",MEDIUM,GBP
c248ba5a-c1cf-43b8-a767-ac11c187855b,07/20/2022 06:00:00,PPI Core Output (MoM) n.s.a,MEDIUM,GBP
4f627c3b-8723-4ad6-ae2d-c08f1a67e21c,07/20/2022 06:00:00,Producer Price Index - Input (YoY) n.s.a,LOW,GBP
b8b05672-30f3-4e4d-b129-c10dd22c7266,07/20/2022 06:00:00,Consumer Price Index (YoY),HIGH,GBP
83de8d8e-fe29-4c8d-8c49-8e3fec2d8bd3,07/20/2022 08:30:00,DCLG House Price Index (YoY),LOW,GBP
4b2ffc00-55e8-4c45-9eb3-cdb9887bfe1b,07/20/2022 09:30:00,10-y Bond Auction,MEDIUM,EUR
416b0314-6a7b-4a1c-a13e-dfb6994e7808,07/20/2022 11:00:00,MBA Mortgage Applications,LOW,USD
9a70b87d-1612-44b1-b7c4-35d1115a5e6f,07/20/2022 12:30:00,Consumer Price Index - Core (MoM),MEDIUM,CAD
b3bc8dc2-0491-471d-a0a2-51b21083c52a,07/20/2022 12:30:00,BoC Consumer Price Index Core (MoM),MEDIUM,CAD
b0374fb7-2af0-45e6-87e9-6cf4c06ee0db,07/20/2022 12:30:00,Industrial Product Price (MoM),LOW,CAD
010ad6c2-6839-4c9f-ba9d-780caa438cbd,07/20/2022 12:30:00,Consumer Price Index (YoY),MEDIUM,CAD
1038e118-fbb1-49ce-b0d1-a14840d029f3,07/20/2022 12:30:00,Raw Material Price Index,LOW,CAD
bb200ed2-11aa-49c2-a140-c7a119fa4ab2,07/20/2022 12:30:00,BoC Consumer Price Index Core (YoY),HIGH,CAD
a2cdf220-436b-4c6d-b0b9-d25f74dbb365,07/20/2022 12:30:00,Consumer Price Index (MoM),MEDIUM,CAD
04962790-c694-4de6-b84c-1167c53bb606,07/20/2022 14:00:00,Existing Home Sales (MoM),LOW,USD
47693a0c-fbbf-4ddd-a5cf-1536cd760c3e,07/20/2022 14:00:00,Existing Home Sales Change (MoM),LOW,USD
45311b32-e2d2-4f46-a285-4f45b5512dc6,07/20/2022 14:30:00,EIA Crude Oil Stocks Change,LOW,USD
76d882bd-c06a-4927-925a-a0b61c7f2729,07/20/2022 17:00:00,20-Year Bond Auction,LOW,USD
3b0dd294-dbfb-4089-a2f2-220a51c0a850,07/20/2022 22:45:00,Exports,MEDIUM,NZD
acc77add-3144-43e7-be4e-52be148eb871,07/20/2022 22:45:00,Trade Balance NZD (YoY),MEDIUM,NZD
e61aced1-5be8-4ed7-b6f5-5e90ae9f88a7,07/20/2022 22:45:00,Imports,MEDIUM,NZD
4a663856-bedb-4c63-b303-6bc180cf59d5,07/20/2022 22:45:00,Trade Balance NZD (MoM),LOW,NZD
374168f5-3f34-4660-88a6-3c6b446f2a05,07/20/2022 23:50:00,Adjusted Merchandise Trade Balance,LOW,JPY
ab5ae84e-b074-42fa-aba8-4347256cd117,07/20/2022 23:50:00,Exports (YoY),MEDIUM,JPY
4c74d534-8200-462e-b110-809480ec40ec,07/20/2022 23:50:00,Imports (YoY),MEDIUM,JPY
bae846a0-56b8-470e-b437-e0b165d56dbc,07/20/2022 23:50:00,Merchandise Trade Balance Total,MEDIUM,JPY
edd73e84-b342-49a8-af00-10d9171f3369,07/21/2022 03:00:00,BoJ Monetary Policy Statement,HIGH,JPY
f28299ef-c908-44c7-8a3c-1c79da219ba8,07/21/2022 03:00:00,BoJ Interest Rate Decision,HIGH,JPY
9c739fa0-6ef8-407c-a508-b108f450a979,07/21/2022 03:00:00,BoJ Outlook Report,MEDIUM,JPY
850224a2-dee3-48f2-9392-4378299e374e,07/21/2022 03:00:00,Credit Card Spending (YoY),LOW,NZD
c2d1513b-3edb-468a-897c-e86b528ff61d,07/21/2022 06:00:00,Public Sector Net Borrowing,LOW,GBP
cbf50f4c-08b8-401f-aa81-274a25c28e31,07/21/2022 06:30:00,BoJ Press Conference,HIGH,JPY
9b222608-6797-4d75-8d8c-62730d3112a0,07/21/2022 12:30:00,New Housing Price Index (MoM),LOW,CAD
18b8b93e-7ef2-410c-9864-728fdccc07ee,07/21/2022 12:30:00,Employment Insurance Beneficiaries Change (MoM),LOW,CAD
b5fcb76a-9fc3-4740-845b-b72ec0db421b,07/21/2022 12:30:00,New Housing Price Index (YoY),LOW,CAD
dc2a7fb3-ba67-4c2a-a5a6-081f9dfbe4e6,07/21/2022 12:30:00,Philadelphia Fed Manufacturing Survey,MEDIUM,USD
cdeaab4d-1b5d-40c7-bcf8-35828b2e5584,07/21/2022 12:30:00,Initial Jobless Claims 4-week average,MEDIUM,USD
134bbcbd-b77a-4b15-a795-3b8bf1126034,07/21/2022 12:30:00,Continuing Jobless Claims,LOW,USD
ea4e69b6-a7ca-4a70-87a2-e2806f47e9e6,07/21/2022 12:30:00,Initial Jobless Claims,MEDIUM,USD
f9c87b2d-cf34-4a04-b274-40e25e195f88,07/21/2022 14:30:00,EIA Natural Gas Storage Change,LOW,USD
dbbcdc29-57ba-4f28-958b-fdea9d69db2a,07/21/2022 15:30:00,4-Week Bill Auction,LOW,USD
a2d6d42c-0eea-4bbf-adef-d55ae7865e48,07/21/2022 17:00:00,10-year TIPS Auction,LOW,USD
549668c9-527b-468c-a4ac-02c32a20ffb1,07/21/2022 23:01:00,GfK Consumer Confidence,MEDIUM,GBP
6fa1e607-dad8-48a1-856f-5f039cc70611,07/21/2022 23:30:00,National CPI ex Fresh Food (YoY),MEDIUM,JPY
93a8216d-d843-45ce-a35d-7852b6a08dee,07/21/2022 23:30:00,"National CPI ex Food, Energy (YoY)",MEDIUM,JPY
d262d645-745e-4592-9e7c-be6b534e60b6,07/21/2022 23:30:00,National Consumer Price Index (YoY),MEDIUM,JPY
2d751de1-19ad-44fb-ac21-9d579b31cab4,07/21/2022 23:50:00,Foreign Investment in Japan Stocks,LOW,JPY
0aafc640-8649-4244-865d-be068574a6aa,07/21/2022 23:50:00,Foreign Bond Investment,LOW,JPY
ad75b6e5-f51b-4c9a-971d-3aff03bb2492,07/22/2022 00:30:00,Jibun Bank Services PMI,LOW,JPY
e027ffd6-2b13-43f2-8de6-dacb1cf3c4f1,07/22/2022 00:30:00,Jibun Bank Manufacturing PMI,LOW,JPY
e9c38681-9289-4620-8e0e-63ac826d6f19,07/22/2022 06:00:00,Retail Sales ex-Fuel (YoY),MEDIUM,GBP
a276302b-d60d-4928-baa9-95233b8ab7f9,07/22/2022 06:00:00,Retail Sales (YoY),MEDIUM,GBP
9edcbbe8-a43c-438c-a449-ba2a34eee426,07/22/2022 06:00:00,Retail Sales ex-Fuel (MoM),MEDIUM,GBP
9d4c5af6-8a63-407a-bedd-c6125ceea196,07/22/2022 06:00:00,Retail Sales (MoM),MEDIUM,GBP
7409876c-6179-407d-a941-50bc31e36cc3,07/22/2022 07:30:00,HCOB Manufacturing PMI,HIGH,EUR
a40cae77-099e-42c5-9c89-b045162486cc,07/22/2022 07:30:00,HCOB Services PMI,MEDIUM,EUR
69476982-c0a6-4824-b926-e99f3941cf69,07/22/2022 07:30:00,HCOB Composite PMI,HIGH,EUR
1997288c-08e1-469a-b59b-06eafb20fc47,07/22/2022 08:30:00,S&P Global/CIPS Composite PMI,MEDIUM,GBP
00f7f5b5-979e-4aaa-8632-8177b58f8dd1,07/22/2022 08:30:00,S&P Global/CIPS Services PMI,HIGH,GBP
3017eb44-a50a-4c33-8491-91ca0be69e3f,07/22/2022 08:30:00,S&P Global/CIPS Manufacturing PMI,MEDIUM,GBP
c094082d-8759-4851-8f2a-34e3715f3159,07/22/2022 10:00:00,German Buba Monthly Report,LOW,EUR
acee762b-6a2b-49a9-8921-2e9249e37b7d,07/22/2022 12:30:00,Retail Sales ex Autos (MoM),MEDIUM,CAD
7ee51aad-3fe5-4acf-b93b-58d04d0778e2,07/22/2022 12:30:00,Retail Sales (MoM),HIGH,CAD
b9f8f841-f421-4ed1-951d-2dbea0e54878,07/22/2022 13:45:00,S&P Global Services PMI,MEDIUM,USD
a0d48ad0-c9fc-4b1f-935f-cd38df115474,07/22/2022 13:45:00,S&P Global Composite PMI,MEDIUM,USD
85dba3f5-b63b-4d02-a3af-fd527d888e38,07/22/2022 13:45:00,S&P Global Manufacturing PMI,MEDIUM,USD
cb1c4baf-ec78-4cd0-a9b3-3f44c9226be5,07/22/2022 17:00:00,Baker Hughes US Oil Rig Count,LOW,USD
4915edab-f7d4-41a2-bf83-7dc51e94bdb2,07/22/2022 19:30:00,CFTC JPY NC Net Positions,LOW,JPY
9e936052-925d-492a-9d88-0cc5363293d6,07/22/2022 19:30:00,CFTC Oil NC Net Positions,LOW,USD
90075f37-2fc4-4f79-a59f-98dedbc6efbb,07/22/2022 19:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
a23faeb3-4b36-4808-8f9c-b464bb780764,07/22/2022 19:30:00,CFTC Gold NC Net Positions,LOW,USD
3945b0f5-7112-42c5-a521-194b4adfb422,07/22/2022 19:30:00,CFTC GBP NC Net Positions,LOW,GBP
f8a9a335-ee1c-419b-a239-8a7f8096ef57,07/25/2022 08:00:00,IFO – Expectations,MEDIUM,EUR
858f33fa-b355-4087-a8cc-a9cd68581f4c,07/25/2022 08:00:00,IFO – Business Climate,MEDIUM,EUR
3dad1b39-0557-4205-9b60-dc8f023caf8e,07/25/2022 08:00:00,IFO – Current Assessment,MEDIUM,EUR
1141eb8f-2ec6-480b-b8ee-0dade8dc0cba,07/25/2022 12:30:00,"Chicago Fed National Activity Index ",MEDIUM,USD
df99dfe9-9860-4d14-be9a-e1794a951cfb,07/25/2022 14:30:00,Dallas Fed Manufacturing Business Index,LOW,USD
45252a12-aab7-4a9f-bc5e-a30b33c80dd9,07/25/2022 15:30:00,6-Month Bill Auction,LOW,USD
4e526a74-6bd8-4999-a6d5-bacdcae217a5,07/25/2022 15:30:00,3-Month Bill Auction,LOW,USD
fe62f0c3-6ae4-4879-85c9-e6dd536ff7cd,07/25/2022 17:00:00,2-Year Note Auction,LOW,USD
5c9fbc7b-f2ac-42a0-8979-a3ba9d75dd2a,07/25/2022 23:50:00,BoJ Monetary Policy Meeting Minutes,HIGH,JPY
ff679a92-b7fe-4e91-af90-a5322f9eb849,07/25/2022 23:50:00,Corporate Service Price Index (YoY),LOW,JPY
9e37227a-d53f-40fd-a9a7-de834248b8a7,07/26/2022 12:55:00,Redbook Index (YoY),LOW,USD
2ec7605f-13ae-4c0c-be7b-35fe10b1653f,07/26/2022 13:00:00,S&P/Case-Shiller Home Price Indices (YoY),MEDIUM,USD
e800da6b-61a2-4b2d-b26c-b8a27ac9664e,07/26/2022 13:00:00,Housing Price Index (MoM),MEDIUM,USD
e770fa0e-49d5-47e2-9a1f-abbf32b3ccce,07/26/2022 14:00:00,New Home Sales Change (MoM),LOW,USD
9a467792-9914-4788-8bc4-b6fc978029ba,07/26/2022 14:00:00,Richmond Fed Manufacturing Index,LOW,USD
ba9e2451-c67e-47ee-863d-bc484a8a45ad,07/26/2022 14:00:00,New Home Sales (MoM),MEDIUM,USD
891a28f8-9891-4ad1-8416-eea8a6999815,07/26/2022 14:00:00,Consumer Confidence,MEDIUM,USD
a2060f8c-8c5f-4164-8b57-49e22e723351,07/26/2022 17:00:00,5-Year Note Auction,LOW,USD
b99b15ca-df7d-4e60-b923-739561174991,07/26/2022 20:30:00,API Weekly Crude Oil Stock,LOW,USD
923941b5-1676-4be4-a007-04b2c7db3fcd,07/26/2022 23:01:00,BRC Shop Price Index (YoY),LOW,GBP
02bb21de-39b5-49db-8d94-7d92a362623a,07/27/2022 05:00:00,Leading Economic Index,LOW,JPY
17cbbd0f-c108-4020-9220-a70464ab5316,07/27/2022 05:00:00,Coincident Index,LOW,JPY
d71c1d53-bffd-45dd-901b-64b2f5a16364,07/27/2022 06:00:00,Gfk Consumer Confidence Survey,MEDIUM,EUR
c68ef136-d5af-43b7-b30b-db4565d6e408,07/27/2022 09:30:00,10-y Bond Auction,MEDIUM,EUR
